,name,year,team,WAR,출장,완투,완봉,선발,승,패,세이브,홀드,이닝,실점,자책,타자,피안타,이루타,삼루타,홈런,볼넷,고의사구,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WPA
128,브리검,20,키움,2.40,21,0,0,21,9,5,0,0,107.0,45,43,456,98,7,2,6,42,1,5,105,0,8,3.62,3.61,1.31,130.5,129.1,2.4
129,안우진,22,키움,2.18,13,0,0,13,7,4,0,0,81.0,27,22,330,62,20,2,1,28,0,1,94,0,4,2.44,2.21,1.11,156.0,172.6,2.18
130,양현,20,키움,1.77,58,0,0,1,8,3,2,11,60.0,23,22,245,58,9,1,4,17,0,3,33,0,1,3.3,4.32,1.25,143.0,108.3,1.77
131,김상수,19,키움,1.73,67,0,0,0,3,5,0,40,56.2,19,18,238,50,6,0,3,28,1,2,60,0,0,2.86,3.51,1.38,144.8,117.7,1.73
132,김태훈,21,키움,1.66,66,0,0,0,4,2,11,15,64.1,26,23,282,60,10,0,1,33,2,1,52,1,3,3.22,3.41,1.45,137.8,128.7,1.66
133,오주원,19,키움,1.60,57,0,0,0,3,3,18,3,54.1,17,14,223,54,7,0,1,7,0,3,41,0,1,2.32,2.69,1.12,178.5,155.1,1.6
134,브리검,21,키움,1.44,10,0,0,10,7,3,0,0,61.0,25,20,250,49,8,0,6,26,0,4,49,0,3,2.95,4.48,1.23,150.2,96.4,1.44
135,김성민,19,키움,1.40,50,0,0,0,2,0,0,5,56.1,17,16,230,53,13,1,0,11,0,2,38,0,4,2.56,2.75,1.14,161.9,152.3,1.4
136,한현희,21,키움,1.38,18,0,0,15,6,2,0,1,85.2,42,37,372,86,20,0,4,30,0,6,61,0,3,3.89,3.78,1.35,114.1,115.7,1.38
137,윤영삼,19,키움,1.29,54,0,0,0,3,3,1,3,62.2,23,20,254,60,12,2,5,14,1,1,56,0,3,2.87,3.32,1.18,144.1,123.5,1.29
138,애플러,22,키움,1.21,13,1,1,13,4,4,0,0,74.2,32,32,311,78,18,1,7,14,0,3,39,0,0,3.86,4.15,1.23,98.9,90.9,1.21
139,이승호,20,키움,1.14,24,0,0,23,6,6,0,0,118.2,71,67,517,132,20,1,15,40,0,5,73,1,3,5.08,5.11,1.45,92.9,90.8,1.14
140,한현희,20,키움,1.09,25,0,0,25,7,9,0,0,135.2,77,75,587,141,20,1,10,37,2,14,109,2,3,4.98,3.99,1.31,94.8,116.8,1.09
141,정찬헌,21,키움,1.02,11,1,1,11,3,3,0,0,56.1,26,25,248,64,11,0,1,15,0,4,28,0,1,3.99,3.58,1.4,111.0,123.2,1.02
142,김재웅,21,키움,0.95,51,0,0,0,0,1,1,11,53.1,24,21,243,49,2,0,5,33,3,1,47,0,2,3.54,4.53,1.54,125.1,95.2,0.95
143,김태훈,20,키움,0.91,53,0,0,2,7,0,0,10,64.0,34,30,281,70,14,1,1,22,1,5,40,0,3,4.22,3.73,1.44,111.8,127.0,0.91
144,한현희,19,키움,0.84,61,0,0,0,7,5,0,24,58.0,26,22,251,50,10,1,1,20,1,7,49,1,2,3.41,3.28,1.21,121.2,127.0,0.84
145,이승호,19,키움,0.77,23,1,1,23,8,5,0,0,122.2,70,61,533,134,27,3,10,51,0,1,82,3,5,4.48,4.4,1.51,92.5,93.5,0.77
146,김동준,19,키움,0.64,33,0,0,5,8,3,0,2,70.0,36,35,300,77,15,0,5,23,0,0,50,0,3,4.5,3.89,1.43,92.0,105.8,0.64
147,최원태,20,키움,0.63,21,0,0,21,7,6,0,0,110.0,68,62,478,115,16,1,16,37,2,7,67,0,6,5.07,5.37,1.38,93.0,86.1,0.63
148,최원태,21,키움,0.54,28,0,0,28,9,11,0,0,143.1,89,73,643,163,21,3,11,53,2,10,93,0,3,4.58,4.31,1.51,96.7,100.8,0.54
149,김재웅,20,키움,0.51,43,0,0,7,1,4,0,2,59.2,36,31,258,64,18,0,7,23,1,2,51,0,4,4.68,4.58,1.46,100.9,100.9,0.51
150,최원태,22,키움,0.34,12,0,0,12,3,3,0,0,57.0,30,24,244,52,16,0,1,21,0,2,38,0,4,3.79,3.4,1.28,100.6,112.9,0.34
151,김동혁,21,키움,0.24,40,0,0,8,0,5,1,0,82.0,51,47,367,89,21,0,5,34,4,14,30,1,0,5.16,5.0,1.5,85.9,87.6,0.24
152,김상수,20,키움,0.18,60,0,0,0,3,3,5,11,51.1,33,27,226,52,12,0,3,21,1,3,48,0,1,4.73,3.79,1.42,99.7,123.1,0.18
153,안우진,19,키움,-0.01,19,0,0,15,7,5,0,0,88.1,56,51,395,97,19,1,8,36,0,3,80,1,3,5.2,4.09,1.51,79.6,100.3,-0.01
154,폰트,22,SSG,3.91,14,1,0,14,8,4,0,0,95.0,22,21,356,60,13,2,6,13,1,2,87,0,3,1.99,2.73,0.77,199.1,146.2,3.91
155,김광현,22,SSG,2.98,12,0,0,12,7,1,0,0,76.0,18,13,302,53,10,0,2,19,2,1,75,0,1,1.54,2.37,0.95,257.3,167.5,2.98
156,폰트,21,SSG,2.94,26,0,0,26,8,5,0,0,145.2,66,56,604,114,22,1,12,45,1,6,157,1,2,3.46,3.28,1.09,129.7,139.2,2.94
157,김택형,21,SSG,2.83,59,0,0,0,5,1,7,4,75.1,23,20,316,61,11,0,3,42,5,3,62,0,3,2.39,3.8,1.37,187.8,118.9,2.83
158,이태양,22,SSG,2.14,16,0,0,10,4,2,0,1,70.0,21,21,283,61,13,0,7,16,2,3,42,0,0,2.7,4.12,1.1,146.7,96.1,2.14
159,서진용,21,SSG,1.70,65,0,0,0,7,5,9,3,67.1,28,25,297,57,8,1,9,43,7,0,62,0,3,3.34,4.83,1.49,134.3,94.3,1.7
160,박종훈,21,SSG,1.61,9,0,0,9,4,2,0,0,54.1,19,17,222,40,7,0,2,17,0,7,41,2,0,2.82,3.63,1.05,159.3,124.6,1.61
161,문승원,21,SSG,1.33,9,0,0,9,2,2,0,0,50.1,20,16,212,42,14,0,1,18,0,2,32,0,1,2.86,3.51,1.19,156.8,127.9,1.33
162,장지훈,21,SSG,1.11,60,0,0,0,2,5,1,10,80.1,40,35,342,84,12,2,6,19,1,4,51,1,1,3.92,3.86,1.28,114.4,117.5,1.11
163,오원석,22,SSG,1.10,13,0,0,13,5,4,0,0,72.2,33,33,306,68,11,1,6,33,0,2,62,0,1,4.09,4.11,1.39,96.9,96.6,1.1
164,김상수,21,SSG,0.32,50,0,0,0,4,3,6,5,58.1,33,33,273,71,8,0,10,30,3,1,44,0,2,5.09,5.49,1.73,88.1,83.0,0.32
165,이태양,21,SSG,0.16,40,0,0,14,5,10,0,4,103.2,66,66,456,123,23,1,25,32,1,1,62,0,2,5.73,6.2,1.5,78.3,73.8,0.16
166,김태훈,21,SSG,0.05,65,0,0,0,2,4,1,16,58.0,35,32,269,55,5,0,7,39,3,9,49,1,4,4.97,5.54,1.62,90.4,82.1,0.05
167,가빌리오,21,SSG,0.02,15,0,0,15,6,4,0,0,81.1,54,53,351,88,18,0,7,30,1,6,70,0,3,5.86,4.02,1.45,76.5,113.0,0.02
168,최민준,21,SSG,0.02,38,0,0,12,3,3,0,4,86.0,56,56,398,93,17,0,11,50,0,7,62,1,5,5.86,5.54,1.66,76.6,81.9,0.02
169,조영우,21,SSG,-0.11,30,0,0,8,4,8,1,0,66.2,46,42,291,74,10,2,10,26,0,0,48,0,3,5.67,5.01,1.5,79.1,90.8,-0.11
170,노바,22,SSG,-0.93,12,0,0,12,3,4,0,0,63.2,50,46,291,78,10,2,5,25,0,5,32,1,9,6.5,4.72,1.62,60.9,83.6,-0.93
171,오원석,21,SSG,-1.00,33,0,0,21,7,6,0,2,110.0,84,72,530,125,20,3,11,73,1,10,95,1,2,5.89,5.14,1.8,76.2,88.2,-1.0
172,채드벨,19,한화,4.49,29,0,0,29,11,10,0,0,177.1,73,69,749,169,33,2,14,63,0,10,134,1,8,3.5,4.15,1.31,118.3,100.2,4.49
173,서폴드,19,한화,4.22,31,0,0,31,12,11,0,0,192.1,84,75,810,191,28,4,8,54,1,8,135,0,8,3.51,3.49,1.27,118.0,119.3,4.22
174,정우람,19,한화,3.82,57,0,0,0,4,3,26,0,58.1,11,10,237,57,8,0,4,16,4,1,48,1,2,1.54,3.32,1.25,268.5,125.1,3.82
175,킹엄,21,한화,3.72,25,0,0,25,10,8,0,0,144.0,58,51,591,117,22,0,11,41,1,5,131,2,4,3.19,3.44,1.1,137.4,129.2,3.72
176,강재민,21,한화,3.12,58,0,0,0,2,1,5,13,63.1,16,15,269,51,13,0,2,26,3,5,55,1,1,2.13,3.33,1.22,205.5,133.7,3.12
177,샘슨,18,한화,2.97,30,0,0,29,13,8,0,0,161.2,91,84,703,144,26,1,17,79,0,5,195,2,18,4.68,4.35,1.38,113.3,123.2,2.97
178,김민우,21,한화,2.93,29,0,0,28,14,10,0,0,155.1,71,69,662,131,23,1,15,76,1,7,125,1,5,4.0,4.56,1.33,109.6,97.7,2.93
179,송은범,18,한화,2.93,68,0,0,0,7,4,1,10,79.1,29,22,341,77,9,1,2,33,2,5,61,0,8,2.5,3.98,1.39,212.3,132.4,2.93
180,이태양,18,한화,2.62,63,0,0,0,4,2,0,12,79.1,30,25,325,66,11,1,10,23,2,4,85,0,4,2.84,4.27,1.12,186.8,125.3,2.62
181,박상원,18,한화,2.44,69,0,0,0,4,2,0,9,60.0,17,14,256,59,13,0,3,21,1,4,62,0,3,2.1,3.62,1.33,252.3,146.8,2.44
182,김민우,20,한화,2.31,26,0,0,25,5,10,0,0,132.2,72,64,593,121,16,1,15,72,3,7,124,2,10,4.34,4.88,1.46,108.9,98.2,2.31
183,윤대경,20,한화,2.20,55,0,0,0,5,0,0,7,51.0,16,9,225,48,7,0,3,25,3,3,42,0,1,1.59,4.14,1.43,297.7,115.5,2.2
184,카펜터,21,한화,2.01,31,0,0,30,5,12,0,0,170.0,90,75,746,150,21,3,16,72,0,19,179,1,7,3.97,4.06,1.31,110.3,109.7,2.01
185,정우람,18,한화,2.01,55,0,0,0,5,3,35,0,53.0,22,20,220,49,9,0,6,12,1,2,56,0,1,3.4,3.93,1.15,156.0,136.2,2.01
186,윤대경,21,한화,1.50,43,0,0,9,2,5,0,7,77.2,35,34,337,73,13,0,8,34,2,6,54,0,3,3.94,4.75,1.38,111.2,93.8,1.5
187,헤일,18,한화,1.48,12,0,0,12,3,4,0,0,66.1,35,32,277,68,10,0,8,17,0,4,55,0,3,4.34,4.69,1.28,122.0,113.6,1.48
188,휠러,18,한화,1.43,19,0,0,19,3,9,0,0,101.2,62,58,459,128,16,0,12,34,1,10,94,1,2,5.13,4.79,1.59,103.2,111.5,1.43
189,장시환,20,한화,1.40,26,0,0,26,4,14,0,0,132.2,81,74,603,139,27,1,15,74,0,8,115,0,10,5.02,5.15,1.61,94.2,93.1,1.4
190,김진영,20,한화,1.33,58,0,0,0,3,3,0,8,54.0,26,20,231,48,4,0,6,22,0,3,56,0,5,3.33,4.32,1.3,141.8,110.9,1.33
191,서폴드,20,한화,1.30,28,1,1,28,10,13,0,0,165.0,107,90,734,203,30,3,19,42,0,13,97,0,10,4.91,4.88,1.49,96.3,98.2,1.3
192,정우람,20,한화,1.23,50,0,0,0,3,5,16,0,54.1,29,29,230,58,11,1,4,12,1,5,53,0,2,4.8,3.45,1.29,98.4,138.6,1.23
193,안영명,19,한화,1.20,67,0,0,0,4,7,0,13,62.0,27,27,273,82,14,1,5,13,0,3,48,1,2,3.92,3.68,1.53,105.7,112.8,1.2
194,장민재,18,한화,1.15,34,0,0,3,6,2,0,1,59.2,33,31,266,62,14,2,7,23,0,1,42,0,1,4.68,5.16,1.43,113.3,103.2,1.15
195,주현상,21,한화,1.04,43,0,0,0,2,2,0,4,50.1,21,20,218,46,6,3,6,21,2,1,33,0,6,3.58,4.76,1.33,122.5,93.6,1.04
196,김재영,18,한화,1.03,29,0,0,21,6,4,0,1,111.1,74,70,503,136,32,1,15,37,0,12,56,0,4,5.66,5.9,1.55,93.6,90.1,1.03
197,박상원,19,한화,0.81,61,0,0,0,1,4,0,12,59.0,29,26,256,52,6,0,5,28,1,5,39,0,1,3.97,4.81,1.36,104.5,86.6,0.81
198,박상원,20,한화,0.76,62,0,0,0,1,0,1,10,58.0,35,30,256,62,14,1,8,20,4,4,52,1,2,4.66,4.59,1.41,101.6,104.2,0.76
199,김범수,20,한화,0.65,24,0,0,8,3,6,0,0,55.0,34,32,259,55,11,2,9,42,3,3,55,0,1,5.24,5.97,1.76,90.3,80.2,0.65
200,안영명,18,한화,0.50,53,0,0,1,8,2,0,8,66.0,44,42,291,83,10,0,12,15,1,4,48,1,4,5.73,5.56,1.49,92.5,96.2,0.5
201,김기중,21,한화,0.33,15,0,0,12,2,4,0,0,53.2,32,28,260,63,10,1,4,36,2,4,36,2,0,4.7,5.08,1.85,93.3,87.8,0.33
202,김종수,20,한화,0.32,54,0,0,0,1,1,1,7,50.0,34,33,228,54,11,3,6,26,1,3,43,0,4,5.94,5.08,1.6,79.6,94.4,0.32
203,윤규진,18,한화,0.18,18,0,0,17,2,6,0,0,84.0,63,55,381,99,22,2,14,30,0,6,81,0,3,5.89,5.36,1.54,89.9,100.0,0.18
204,채드벨,20,한화,0.16,16,0,0,16,2,8,0,0,77.0,54,51,346,85,11,0,10,35,1,5,61,0,3,5.96,5.18,1.56,79.3,92.5,0.16
205,장민재,19,한화,0.16,26,1,0,22,6,8,0,0,119.1,76,72,526,150,25,1,14,27,0,6,103,0,3,5.43,4.03,1.48,76.3,102.7,0.16
206,김범수,21,한화,0.05,56,0,0,2,4,9,1,9,70.2,44,41,319,68,11,2,2,42,1,2,70,1,8,5.22,3.55,1.56,83.9,125.8,0.05
207,배영수,18,한화,-0.03,11,0,0,11,2,3,0,0,55.2,42,41,251,69,16,4,6,15,1,6,47,1,0,6.63,4.62,1.51,79.9,115.2,-0.03
208,김민우,18,한화,-0.12,23,0,0,20,5,9,0,0,99.1,79,72,468,133,28,1,19,41,0,8,73,1,5,6.52,6.33,1.75,81.2,84.5,-0.12
209,김민우,22,한화,-0.13,14,0,0,14,3,5,0,0,73.0,44,42,321,64,16,0,9,40,4,4,59,0,5,5.18,4.92,1.43,74.1,79.2,-0.13
210,김이환,20,한화,-0.17,17,0,0,15,2,7,0,0,64.2,50,49,312,75,13,0,9,44,0,4,41,0,4,6.82,6.32,1.84,69.3,75.8,-0.17
211,장민재,20,한화,-0.19,24,0,0,10,2,7,0,0,57.1,44,43,267,86,19,2,5,13,0,2,32,0,1,6.75,4.36,1.73,70.0,109.8,-0.19
212,윌슨,18,LG,6.31,26,1,1,26,9,4,0,0,170.0,63,58,689,158,23,3,11,35,1,6,149,1,10,3.07,3.63,1.14,164.3,139.4,6.31
213,켈리,21,LG,4.96,30,0,0,30,13,8,0,0,177.0,64,62,744,160,25,0,12,60,3,11,142,1,7,3.15,3.76,1.24,136.8,115.1,4.96
214,소사,18,LG,4.95,27,1,1,27,9,9,0,0,181.1,83,71,760,192,44,1,16,28,1,4,181,0,6,3.52,3.5,1.21,143.2,143.3,4.95
215,수아레즈,21,LG,4.43,23,0,0,22,10,2,0,0,115.1,33,28,473,91,16,2,4,41,0,4,126,0,2,2.18,2.77,1.15,197.4,157.7,4.43
216,켈리,20,LG,4.26,28,1,1,28,15,7,0,0,173.1,67,64,705,160,29,1,16,40,0,11,134,0,4,3.32,4.09,1.15,139.3,112.7,4.26
217,켈리,19,LG,3.98,29,0,0,29,14,12,0,0,180.1,70,51,747,164,33,3,7,41,0,16,126,0,12,2.55,3.46,1.14,161.3,118.7,3.98
218,고우석,19,LG,3.89,64,0,0,0,8,2,34,1,70.0,13,12,284,47,7,1,4,29,4,4,76,0,2,1.54,3.22,1.09,266.1,126.7,3.89
219,윌슨,19,LG,3.40,30,1,0,30,14,7,0,0,185.0,77,60,763,171,27,2,7,43,1,11,137,0,6,2.92,3.27,1.16,140.6,125.4,3.4
220,정우영,21,LG,3.21,70,0,0,0,7,3,2,27,65.0,16,16,263,43,9,0,0,26,1,8,41,0,2,2.22,3.59,1.06,194.7,123.3,3.21
221,고우석,21,LG,3.13,63,0,0,0,1,5,30,0,58.0,15,14,240,47,10,1,3,23,5,3,68,0,1,2.17,2.75,1.21,198.6,157.6,3.13
222,정우영,20,LG,2.67,65,0,0,0,4,4,5,20,75.0,26,26,305,48,5,0,3,29,3,11,59,0,1,3.12,3.98,1.03,148.3,117.5,2.67
223,켈리,22,LG,2.19,12,0,0,12,8,1,0,0,73.2,23,20,297,65,5,1,4,16,0,2,68,0,2,2.44,2.89,1.1,155.9,131.2,2.19
224,김대유,21,LG,2.09,64,0,0,0,4,1,0,24,50.2,13,12,209,32,1,0,2,15,0,9,56,0,2,2.13,3.06,0.93,202.4,142.4,2.09
225,이정용,21,LG,1.88,66,0,0,0,3,3,0,15,69.2,25,23,284,55,13,2,4,23,1,1,74,0,0,2.97,2.95,1.12,145.2,146.9,1.88
226,이민호,20,LG,1.79,20,0,0,16,4,4,0,0,97.2,46,40,434,94,19,0,5,44,1,10,67,1,4,3.69,4.48,1.41,125.6,104.4,1.79
227,임찬규,20,LG,1.51,27,0,0,26,10,9,0,0,147.2,76,67,641,143,29,2,14,65,0,5,138,0,4,4.08,4.34,1.41,113.3,106.3,1.51
228,정찬헌,20,LG,1.50,19,1,1,19,7,4,0,0,110.1,51,43,470,116,22,1,10,31,0,4,85,0,5,3.51,4.15,1.33,131.9,111.4,1.5
229,플럿코,22,LG,1.48,14,0,0,14,6,3,0,0,83.1,35,28,339,68,9,1,9,22,1,0,81,0,5,3.02,3.51,1.08,126.0,106.3,1.48
230,차우찬,19,LG,1.44,29,0,0,28,13,8,0,0,168.1,87,77,730,181,30,1,16,59,0,5,124,0,13,4.12,4.31,1.43,99.7,94.1,1.44
231,임찬규,21,LG,1.38,17,0,0,17,1,8,0,0,90.2,45,39,387,76,9,3,7,41,1,3,67,0,5,3.87,4.28,1.29,111.4,101.1,1.38
232,이민호,21,LG,1.35,25,0,0,22,8,9,0,0,115.0,58,55,477,89,17,0,13,45,1,14,100,0,6,4.3,4.58,1.17,100.2,93.7,1.35
233,최동환,20,LG,1.28,54,0,0,0,4,1,0,4,57.0,23,22,228,54,10,1,6,12,0,2,42,0,3,3.47,4.19,1.16,133.2,109.8,1.28
234,정찬헌,18,LG,1.16,66,0,0,0,5,3,27,0,65.0,36,35,299,76,14,0,5,24,3,7,50,0,2,4.85,4.59,1.54,104.1,110.3,1.16
235,윌슨,20,LG,1.10,25,0,0,25,10,8,0,0,144.2,81,71,628,161,23,2,13,39,0,8,109,1,3,4.42,4.19,1.38,104.8,110.2,1.1
236,김대현,19,LG,0.99,41,0,0,2,5,4,0,8,65.2,31,28,282,63,11,1,2,27,1,4,39,0,3,3.84,3.98,1.37,107.0,103.4,0.99
237,송은범,20,LG,0.85,56,0,0,1,4,2,2,6,56.0,29,28,247,66,8,1,4,19,1,3,28,0,2,4.5,4.61,1.52,102.8,101.0,0.85
238,차우찬,18,LG,0.81,29,1,0,29,12,10,0,0,170.0,119,115,762,177,36,4,27,79,2,10,136,0,10,6.09,5.83,1.51,82.9,85.5,0.81
239,정찬헌,21,LG,0.66,12,0,0,12,6,2,0,0,58.0,29,26,249,69,12,2,5,12,0,2,31,0,2,4.03,4.11,1.4,106.9,105.0,0.66
240,정우영,19,LG,0.66,56,0,0,0,4,6,1,16,65.1,30,27,273,57,9,2,2,20,5,8,38,1,3,3.72,3.69,1.18,110.4,111.6,0.66
241,류제국,19,LG,0.59,11,0,0,11,0,2,0,0,53.1,27,25,243,57,7,2,5,26,1,4,31,0,2,4.22,5.09,1.56,97.3,79.9,0.59
242,진해수,20,LG,0.58,76,0,0,0,4,2,0,22,50.0,27,24,230,54,6,0,3,23,2,4,59,0,5,4.32,3.48,1.54,107.1,133.3,0.58
243,김윤식,21,LG,0.53,35,0,0,3,7,4,0,1,66.2,37,32,301,65,9,2,3,36,2,6,56,2,0,4.32,4.04,1.52,99.8,108.1,0.53
244,임찬규,18,LG,0.40,29,0,0,27,11,11,1,0,146.2,104,94,680,195,32,1,23,47,1,13,125,0,6,5.77,5.37,1.65,87.5,92.6,0.4
245,이상영,21,LG,0.29,21,0,0,9,1,1,0,0,50.0,28,24,228,48,8,0,7,32,0,8,30,0,3,4.32,6.35,1.6,99.8,67.7,0.29
246,차우찬,20,LG,0.21,13,0,0,13,5,5,0,0,64.0,39,38,287,71,14,1,8,28,1,2,51,0,1,5.34,4.95,1.55,86.6,92.8,0.21
247,이우찬,19,LG,0.16,30,0,0,13,5,4,0,2,91.0,55,49,398,78,14,1,5,66,1,4,58,0,5,4.85,5.12,1.58,84.7,80.1,0.16
248,임찬규,19,LG,0.15,30,0,0,13,2,5,0,2,88.2,51,49,392,84,20,3,10,46,0,7,72,0,7,4.97,5.04,1.47,82.5,80.3,0.15
249,신정락,18,LG,0.01,49,0,0,1,3,7,0,5,50.2,37,33,227,59,8,0,5,17,0,6,56,0,3,5.86,4.27,1.5,86.1,117.5,0.01
250,고우석,18,LG,-0.01,56,0,0,0,3,5,0,3,67.0,51,44,312,69,12,2,10,37,0,5,44,1,2,5.91,6.34,1.58,85.3,79.0,-0.01
251,이민호,22,LG,-0.13,12,0,0,12,5,4,0,0,58.1,36,33,256,64,12,3,5,23,0,2,24,0,1,5.09,4.87,1.49,74.8,77.7,-0.13
252,스트레일리,20,롯데,7.53,31,0,0,31,15,4,0,0,194.2,61,54,777,148,27,2,10,51,0,7,205,0,4,2.5,3.01,1.02,195.1,159.0,7.53
253,레일리,19,롯데,4.08,30,0,0,30,5,14,0,0,181.0,88,78,791,191,32,4,10,65,1,8,140,1,10,3.88,3.77,1.41,108.1,111.1,4.08
254,박세웅,21,롯데,4.01,28,1,1,28,10,9,0,0,163.0,75,72,685,141,24,0,20,53,0,10,125,0,17,3.98,4.55,1.19,114.3,98.1,4.01
255,노경은,18,롯데,3.41,33,0,0,19,9,6,0,0,132.1,65,60,547,127,24,3,18,30,1,4,89,0,1,4.08,5.0,1.19,127.8,104.5,3.41
256,스트레일리,21,롯데,3.02,31,0,0,31,10,12,0,0,165.2,85,75,714,162,25,2,12,66,0,8,164,1,8,4.07,3.63,1.38,111.5,122.8,3.02
